XP_001689476.1	XP_001689476.1; XP_001689923.1	245; 245	Pfam	; 	; 	; 	; 	; 
XP_001690839.2	XP_042918184.1; XP_001690839.2	330; 330	Pfam	PF00795; PF00795	Carbon-nitrogen hydrolase; Carbon-nitrogen hydrolase	7.9E-60; 7.9E-60	IPR003010; IPR003010	Carbon-nitrogen hydrolase; Carbon-nitrogen hydrolase
XP_001690893.1	XP_001690893.1; XP_001691481.1	181; 181	Pfam	PF00025; PF00025	ADP-ribosylation factor family; ADP-ribosylation factor family	4.8E-81; 4.8E-81	IPR006689; IPR006689	Small GTPase superfamily, ARF/SAR type; Small GTPase superfamily, ARF/SAR type
XP_001691146.2	XP_001691146.2; XP_042914082.1; XP_042923893.1; XP_042914201.1; XP_042926441.1; XP_042914070.1; XP_042928127.1; XP_042921369.1; XP_042927134.1; XP_042922110.1; XP_042922116.1; XP_042926439.1; XP_042927135.1; XP_042924803.1; XP_042927136.1; XP_042915723.1; XP_042918813.1; XP_042925076.1; XP_042922795.1; XP_042925083.1; XP_042917771.1; XP_042927099.1; XP_042915154.1; XP_042918809.1; XP_042920266.1; XP_042914087.1; XP_042923920.1; XP_042915725.1; XP_042920265.1; XP_042914104.1; XP_042915722.1; XP_042922117.1; XP_042914090.1; XP_042918801.1	362; 381; 357; 417; 422; 452; 452; 386; 484; 460; 488; 435; 368; 368; 336; 350; 504; 500; 449; 490; 490; 293; 541; 506; 408; 255; 219; 199; 158; 131; 131; 155; 175; 84	Pfam	; ; ; ; ; ; PF00078; ; ; PF00078; ; ; ; ; ; ; ; ; PF00078; ; ; ; ; ; PF00078; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; Reverse transcriptase (RNA-dependent DNA polymerase); ; ; Reverse transcriptase (RNA-dependent DNA polymerase); ; ; ; ; ; ; ; ; Reverse transcriptase (RNA-dependent DNA polymerase); ; ; ; ; ; Reverse transcriptase (RNA-dependent DNA polymerase); ; ; ; ; ; ; ; ; 	; ; ; ; ; ; 4.2E-25; ; ; 2.4E-31; ; ; ; ; ; ; ; ; 2.3E-19; ; ; ; ; ; 1.7E-23; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; IPR000477; ; ; IPR000477; ; ; ; ; ; ; ; ; IPR000477; ; ; ; ; ; IPR000477; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; Reverse transcriptase domain; ; ; Reverse transcriptase domain; ; ; ; ; ; ; ; ; Reverse transcriptase domain; ; ; ; ; ; Reverse transcriptase domain; ; ; ; ; ; ; ; ; 
XP_001691197.2	XP_001691197.2; XP_042924486.1	181; 170	Pfam	; 	; 	; 	; 	; 
XP_001691263.2	XP_001691263.2; XP_042924413.1	622; 624	Pfam	; 	; 	; 	; 	; 
XP_001691283.2	XP_001691283.2; XP_042924289.1; XP_042924293.1	370; 379; 393	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001691586.2	XP_001691586.2; XP_001691752.2; XP_001691606.1; XP_001691772.2	222; 223; 223; 206	Pfam	PF01184; PF01184; PF01184; PF01184	GPR1/FUN34/yaaH family; GPR1/FUN34/yaaH family; GPR1/FUN34/yaaH family; GPR1/FUN34/yaaH family	1.4E-30; 1.8E-30; 1.5E-30; 1.9E-31	IPR000791; IPR000791; IPR000791; IPR000791	Acetate transporter GPR1/FUN34/SatP family; Acetate transporter GPR1/FUN34/SatP family; Acetate transporter GPR1/FUN34/SatP family; Acetate transporter GPR1/FUN34/SatP family
XP_001691664.2	XP_042914545.1; XP_042914320.1; XP_001691664.2	930; 930; 930	Pfam	PF14291, PF05699; PF14291, PF05699; PF14291, PF05699	Domain of unknown function (DUF4371), hAT family C-terminal dimerisation region; Domain of unknown function (DUF4371), hAT family C-terminal dimerisation region; Domain of unknown function (DUF4371), hAT family C-terminal dimerisation region	2.5E-13, 3.9E-6; 2.5E-13, 3.9E-6; 2.5E-13, 3.9E-6	IPR025398, IPR008906; IPR025398, IPR008906; IPR025398, IPR008906	Domain of unknown function DUF4371, HAT, C-terminal dimerisation domain; Domain of unknown function DUF4371, HAT, C-terminal dimerisation domain; Domain of unknown function DUF4371, HAT, C-terminal dimerisation domain
XP_001691876.1	XP_001703110.1; XP_001691876.1	451; 451	Pfam	PF03953, PF00091; PF03953, PF00091	Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain; Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain	7.3E-51, 3.7E-67; 7.3E-51, 3.7E-67	IPR018316, IPR003008; IPR018316, IPR003008	Tubulin/FtsZ, 2-layer sandwich domain, Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, 2-layer sandwich domain, Tubulin/FtsZ, GTPase domain
XP_001691880.2	XP_001691880.2; XP_042926310.1	350; 368	Pfam	; 	; 	; 	; 	; 
XP_001691946.1	XP_001691946.1; XP_001691948.1; XP_001691949.1	573; 572; 556	Pfam	PF00083; PF00083; PF00083	Sugar (and other) transporter; Sugar (and other) transporter; Sugar (and other) transporter	1.4E-25; 1.0E-16; 5.2E-26	IPR005828; IPR005828; IPR005828	Major facilitator,  sugar transporter-like; Major facilitator,  sugar transporter-like; Major facilitator,  sugar transporter-like
XP_001691972.1	XP_001691972.1; XP_042915859.1	649; 649	Pfam	PF00884; PF00884	Sulfatase; Sulfatase	4.4E-69; 2.7E-68	IPR000917; IPR000917	Sulfatase, N-terminal; Sulfatase, N-terminal
XP_001692133.2	XP_001692133.2; XP_042925429.1	854; 854	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	3.9E-9; 3.9E-9	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
XP_001692197.1	XP_001692197.1; XP_001692288.1	358; 355	Pfam	PF00153; PF00153	Mitochondrial carrier protein; Mitochondrial carrier protein	9.7E-21; 9.7E-21	IPR018108; IPR018108	Mitochondrial substrate/solute carrier; Mitochondrial substrate/solute carrier
XP_001692290.1	XP_001692290.1; XP_001692291.1	380; 377	Pfam	PF00194; PF00194	Eukaryotic-type carbonic anhydrase; Eukaryotic-type carbonic anhydrase	7.8E-33; 4.2E-33	IPR001148; IPR001148	Alpha carbonic anhydrase domain; Alpha carbonic anhydrase domain
XP_001692454.2	XP_001692454.2; XP_042926539.1; XP_042928176.1	253; 283; 281	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001692645.1	XP_001692645.1; XP_042917117.1; XP_001692752.1	582; 582; 582	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001692736.2	XP_001692736.2; XP_042916893.1	280; 280	Pfam	; 	; 	; 	; 	; 
XP_001692831.1	XP_001692831.1; XP_042916920.1	532; 534	Pfam	; 	; 	; 	; 	; 
XP_001692927.2	XP_001692927.2; XP_001693042.1	379; 380	Pfam	PF00120, PF03951; PF00120, PF03951	Glutamine synthetase, catalytic domain, Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, catalytic domain, Glutamine synthetase, beta-Grasp domain	9.0E-10, 8.5E-19; 9.1E-10, 6.1E-19	IPR008146, IPR008147; IPR008146, IPR008147	Glutamine synthetase, catalytic domain, Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, catalytic domain, Glutamine synthetase, beta-Grasp domain
XP_001693135.2	XP_001693135.2; XP_042926389.1	203; 181	Pfam	PF01679; PF01679	Proteolipid membrane potential modulator; Proteolipid membrane potential modulator	3.0E-8; 7.4E-10	IPR000612; IPR000612	Proteolipid membrane potential modulator; Proteolipid membrane potential modulator
XP_001693302.2	XP_001693302.2; XP_001703623.1; XP_001698123.1; XP_001703060.2	255; 255; 255; 255	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_001693440.1	XP_001693440.1; XP_042914189.1	338; 338	Pfam	; 	; 	; 	; 	; 
XP_001693461.2	XP_001693461.2; XP_001693717.1	363; 362	Pfam	PF02668; PF02668	Taurine catabolism dioxygenase TauD, TfdA family; Taurine catabolism dioxygenase TauD, TfdA family	1.8E-29; 2.3E-29	IPR003819; IPR003819	TauD/TfdA-like domain; TauD/TfdA-like domain
XP_001693599.2	XP_001693599.2; XP_042917366.1; XP_042917086.1	1087; 1087; 1107	Pfam	PF18758; PF18758; PF18758	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase	4.0E-27; 4.0E-27; 4.1E-27	IPR040521; IPR040521; IPR040521	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase
XP_001693941.2	XP_001693941.2; XP_042919140.1	243; 243	Pfam	PF00160; PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD; Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	1.5E-49; 1.5E-49	IPR002130; IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain; Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain
